PHADDSW;SSSE3;FM_ADD;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PHADDSW;SSSE3;FM_ADD;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PHADDW;SSSE3;FM_ADD;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PHADDW;SSSE3;FM_ADD;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PHMINPOSUW;SSE4_1;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PHSUBD;SSSE3;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PHSUBD;SSSE3;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_WRITE;;;0;
PHSUBSW;SSSE3;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PHSUBSW;SSSE3;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_WRITE;;;0;
PHSUBW;SSSE3;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PHSUBW;SSSE3;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_WRITE;;;0;
PI2FD;3DNow;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_ROLE_UNDEF;OPRN_REGISTER_MMX_ROLE_UNDEF;;;0;
PI2FW;3DNow;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_ROLE_UNDEF;OPRN_REGISTER_MMX_ROLE_UNDEF;;;0;
PINSRB;SSE4_1;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_8b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_MEMORY_MEM8b_READ;OPRN_REGISTER_XMM_WRITE;;0;
PINSRD;SSE4_1;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_32b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_MEMORY_MEM32b_READ;OPRN_REGISTER_XMM_WRITE;;0;
PINSRQ;SSE4_1;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_64b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_XMM_WRITE;;0;
PINSRW;SSE2;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_16b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_MEMORY_MEM16b_READ;OPRN_REGISTER_XMM_WRITE;;0;
PINSRW;SSE;FM_MERGE;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_16b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_MEMORY_MEM16b_READ;OPRN_REGISTER_MMX_WRITE;;0;
PMADDUBSW;MMX;FM_OTHER_ARITH;A_NA;S_YES;T_UNDEF;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMADDUBSW;SSSE3;FM_OTHER_ARITH;A_NA;S_YES;T_UNDEF;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMADDWD;MMX;FM_OTHER_ARITH;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMADDWD;SSE;FM_OTHER_ARITH;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMAXSB;SSE4_1;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMAXSD;SSE4_1;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMAXSW;SSE2;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMAXSW;SSE;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMAXUB;SSE2;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMAXUB;SSE;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMAXUD;SSE4_1;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMAXUW;SSE4_1;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMINSB;SSE4_1;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMINSD;SSE4_1;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMINSW;SSE2;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMINSW;SSE;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMINUB;SSE2;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMINUB;SSE;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMINUD;SSE4_1;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMINUW;SSE4_1;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMOVSXBD;SSE4_1;FM_MOV;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_32b;2;OPRN_MEMORY_MEM32b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVSXBQ;SSE4_1;FM_MOV;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_16b;2;OPRN_MEMORY_MEM16b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVSXBW;SSE4_1;FM_MOV;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVSXDQ;SSE4_1;FM_MOV;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVSXWD;SSE4_1;FM_MOV;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVSXWQ;SSE4_1;FM_MOV;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_32b;2;OPRN_MEMORY_MEM32b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVZXBD;SSE4_1;FM_MOV;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_32b;2;OPRN_MEMORY_MEM32b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVZXBQ;SSE4_1;FM_MOV;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_16b;2;OPRN_MEMORY_MEM16b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVZXBW;SSE4_1;FM_MOV;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVZXDQ;SSE4_1;FM_MOV;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVZXWD;SSE4_1;FM_MOV;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMOVZXWQ;SSE4_1;FM_MOV;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_32b;2;OPRN_MEMORY_MEM32b_READ;OPRN_REGISTER_XMM_WRITE;;;0;
PMULDQ;SSE4_1;FM_MUL;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMULHRSW;SSSE3;FM_MUL;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMULHRSW;SSSE3;FM_MUL;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMULHRW;3DNow;FM_MUL;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMULHUW;SSE2;FM_MUL;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMULHUW;SSE;FM_MUL;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMULHW;MMX;FM_MUL;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMULHW;SSE2;FM_MUL;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMULLD;SSE4_1;FM_MUL;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMULLW;MMX;FM_MUL;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PMULLW;SSE2;FM_MUL;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMULUDQ;SSE2;FM_MUL;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PMULUDQ;SSE2;FM_MUL;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
POPCNT;8086;FM_CNT;A_NA;S_NO;T_BIT;DATASZ_16b;DATASZ_UNDEF;2;OPRN_MEMORY_MEM16b_READ;OPRN_REGISTER_STDWORD_WRITE;;;0;
POPCNT;8086;FM_CNT;A_NA;S_NO;T_BIT;DATASZ_32b;DATASZ_UNDEF;2;OPRN_MEMORY_MEM32b_READ;OPRN_REGISTER_STDLONG_WRITE;;;0;
POPCNT;8086;FM_CNT;A_NA;S_NO;T_BIT;DATASZ_64b;DATASZ_UNDEF;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_STDQUAD_WRITE;;;0;
POP;8086;FM_POP;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM16b_WRITE;;;;0;
POP;8086;FM_POP;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM64b_WRITE;;;;0;
POR;MMX;FM_OR;A_NA;S_YES;T_BIT;DATASZ_64b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
POR;SSE2;FM_OR;A_NA;S_YES;T_BIT;DATASZ_128b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PREFETCHNTA;8086;FM_PREFETCH;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM8b_READ;;;;0;
PREFETCHT0;8086;FM_PREFETCH;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM8b_READ;;;;0;
PREFETCHT1;8086;FM_PREFETCH;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM8b_READ;;;;0;
PREFETCHT2;8086;FM_PREFETCH;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM8b_READ;;;;0;
PREFETCHW;8086;FM_PREFETCH;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;1;OPRN_MEMORY_MEM8b_READ;;;;0;
PSADBW;SSE2;FM_DSP;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSADBW;SSE;FM_DSP;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSHUFB;SSSE3;FM_SHUFFLE;A_NA;S_YES;T_UNDEF;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSHUFB;SSSE3;FM_SHUFFLE;A_NA;S_YES;T_UNDEF;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSHUFD;SSE2;FM_SHUFFLE;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_128b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_WRITE;;0;
PSHUFHW;SSE2;FM_SHUFFLE;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_64b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_WRITE;;0;
PSHUFLW;SSE2;FM_SHUFFLE;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_64b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_WRITE;;0;
PSHUFW;8086;FM_SHUFFLE;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_64b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_WRITE;;0;
PSIGNB;SSSE3;FM_NEG;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSIGNB;SSSE3;FM_NEG;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSIGND;SSSE3;FM_NEG;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSIGND;SSSE3;FM_NEG;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSIGNW;SSSE3;FM_NEG;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSIGNW;SSSE3;FM_NEG;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSLLD;MMX;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSLLD;SSE2;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSLLQ;MMX;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_64b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSLLQ;SSE2;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_64b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSLLW;MMX;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSLLW;SSE2;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSRAD;MMX;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSRAD;SSE2;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSRAW;MMX;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSRAW;SSE2;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSRLD;MMX;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSRLD;SSE2;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSRLQ;MMX;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_64b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSRLQ;SSE2;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_64b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSRLW;MMX;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSRLW;SSE2;FM_SHIFT;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSUBB;MMX;FM_SUB;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSUBB;SSE2;FM_SUB;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSUBD;MMX;FM_SUB;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSUBD;SSE2;FM_SUB;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSUBQ;SSE2;FM_SUB;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSUBQ;SSE2;FM_SUB;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSUBSB;MMX;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSUBSB;SSE2;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSUBSW;MMX;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSUBSW;SSE2;FM_SUB;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSUBUSB;MMX;FM_SUB;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSUBUSB;SSE2;FM_SUB;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSUBUSW;MMX;FM_SUB;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSUBUSW;SSE2;FM_SUB;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSUBW;MMX;FM_SUB;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PSUBW;SSE2;FM_SUB;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PSWAPD;3DNow;FM_SHUFFLE;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PTEST;SSE4_1;FM_CMP;A_NA;S_YES;T_UNDEF;DATASZ_128b;DATASZ_128b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ;;;0;
PUNPCKHBW;MMX;FM_MERGE;A_NA;S_YES;T_UNDEF;DATASZ_8b;DATASZ_32b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PUNPCKHBW;SSE2;FM_MERGE;A_NA;S_YES;T_UNDEF;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PUNPCKHDQ;MMX;FM_MERGE;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_32b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PUNPCKHDQ;SSE2;FM_MERGE;A_NA;S_YES;T_UNDEF;DATASZ_32b;DATASZ_64b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PUNPCKHQDQ;SSE2;FM_MERGE;A_NA;S_YES;T_UNDEF;DATASZ_64b;DATASZ_64b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PUNPCKHWD;MMX;FM_MERGE;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_32b;2;OPRN_MEMORY_MEM64b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PUNPCKHWD;SSE2;FM_MERGE;A_NA;S_YES;T_UNDEF;DATASZ_16b;DATASZ_64b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
PUNPCKLBW;MMX;FM_MERGE;A_NA;S_YES;T_UNDEF;DATASZ_8b;DATASZ_32b;2;OPRN_MEMORY_MEM32b_READ;OPRN_REGISTER_MMX_READ_WRITE;;;0;
PUNPCKLBW;SSE2;FM_MERGE;A_NA;S_YES;T_UNDEF;DATASZ_8b;DATASZ_64b;2;OPRN_MEMORY_MEM128b_READ;OPRN_REGISTER_XMM_READ_WRITE;;;0;
